jobCpy,jobTitle,jobMes,jobSal,jobCon,jobAdd,jobUrl
深圳怀新企业投资顾问股份有限公司,"
java高级工程师","
深圳|3-4年经验|本科|招1人|08-17发布|普通话|计算机应用 计算机信息管理",1-1.5万/月,"岗位职责
1参与项目的需求、设计等过程
2.负责系统后端的数据和接口的设计和开发
3.负责系统的后期维护及优化
4.公众号、小程序开发经验者优先
任职要求
1.计算机或通信相关专业本科及以上学历；
2.2年以上Java实际项目开发经验，丰富的互联网相关开发经验优先，有过金融行业开发经验优先；
3.扎实的Java基础，熟悉j2ee主流开源框架（Spring、Hibernate、struts、mybatis）等，熟悉使用eclipse及svn等开发工具；
4.熟悉python语言服务端开发，一年以上开发经验
5.熟悉oracle、mysql、sqlserver等数据库，对mysql数据库深入的理解，熟练编写sql，并进行数据库调优；
6.熟悉Unix/Linux常用命令，能在linux环境下配置和部署系统，熟悉使用web服务器，如tomcat等；
7.有爬虫经验者优先；
8.有良好的学习能力和进取心、有持之以恒的创业心、较强的表达和沟通能力，工作认真、严谨、敬业、具备团队精神。
职能类别：
高级软件工程师
数据库工程师/管理员",深圳市福田区彩田路5015号中银大厦A座17楼,https://jobs.51job.com/shenzhen/101701427.html?s=01&t=0
亚联财小额贷款,"
数据挖掘工程师","
深圳|无工作经验|本科|招2人|08-17发布",0.8-1.2万/月,"岗位职责：
深入了解风控大数据来源，优化与补充风控所需的其他基础数据；
根据历史数据推测提取规则、模型；
应用机器学习知识等相关知识验证和训练模型；
完成领导交办的其他工作。
任职要求：
                            
熟悉金融相关业务、互联网业务模式和用户行为分析模型；
计算机或数学等相关专业，2年以上大数据系统分析、设计和实施经验；
熟练掌握 Python 脚本语言，具备反爬虫相关能力；
逻辑思维能力强，对数据敏感，有较强的学习能力和创新思维；
具备良好的沟通能力和文字表达能力，有较强的团队协作能力；
有机器学习、深度学习相关领域经验优先。
职能类别：
大数据开发/分析",深圳市福田区天安数码城，创新科技广场二期，20楼整层（顶层）,https://jobs.51job.com/shenzhen/85140421.html?s=01&t=0
深圳市福华万膳餐饮有限公司,"
财务分析员","
深圳-罗湖区|3-4年经验|大专|招1人|08-17发布|信息与计算科学",0.6-1万/月,"数据分析师 
岗位职责：
1、独立完成各类数据报表并给出有效分析与建议；2、依据不同数据报告定期给出反馈意见并追踪原因；3、配合各个部门完成有需要的数据模块建议与报告；4、搜集并整理相关日料行业的数据与汇总分析与；5、了解当前日料行业的现状，依据数据及市场情况给出建议；6、需对问题数据进行跟踪与反馈。任职要求：1、计算机，统计，数学，信息技术等专业，本科（含本科）以上学历，有互联网、零售等相关数据分析工作经历；2、具备大数据的处理能力，能掌握SQL/Python，hive等数据提取工作，熟练Excel, SPSS PPT等工具；3、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析，挖掘，清洗和建模经验；4、熟悉BI数据方案体系，BI报表系统自动化建设，报表可视化和自动化建设基础，建立全面的业务分析指标；为支持运营决策，驱动核心业务指标制定与达成；5、会爬虫等建立情感分析模型；6、喜欢餐饮行业，性格外向，有团队意识，热爱品牌发展，愿意跟随公司一起快速成长。 
职能类别：
财务分析员
关键字：
分析员
数据分析
市场分析
数据报表
数据处理
数据敏感度
分析指标",佳宁娜广场22楼,https://jobs.51job.com/shenzhen-lhq/105338693.html?s=01&t=0
深圳市北科瑞声科技股份有限公司,"
自然语言处理工程师","
深圳-南山区|1年经验|本科|招若干人|08-17发布",1-2万/月,"任职要求：
1.本科学历，计算机相关专业；
2.熟练使用Linux
3.精通Python或C/C++，Java编程语言中的至少一种；
岗位职责：
1、负责自然语言文本处理相关应用的研发；
2、NLP系统基础算法研发（包括但不局限于分词、词性标注、实体识别、语义分析等）；
3、中文自然语言处理的研发，包括海量数据挖掘、实体和实体关系抽取、n-gram分析、新词发现、热点发现、分词、句法分析、同义词、纠错等、知识库建设；职能类别：
语音/视频/图形开发工程师
算法工程师
关键字：
自然语言处理
工程师
爬虫
人工智能
语义分析
基础算法研发
数据挖掘
分类聚类",科技园南区深港产学研基地W405,https://jobs.51job.com/shenzhen-nsq/79303303.html?s=01&t=0
深圳市宝视佳电子商务有限公司,"
大数据开发工程师","
深圳-龙华新区|3-4年经验|大专|招6人|08-18发布",1-2万/月,"工作职责：
1、抓取各大电商平台数据；
2、参与大规模数据快速查询系统的架构设计和开发；
3、大规模数据挖掘和在线和离线海量数据分析平台的开发；
4、研究大数据前沿技术，提升系统的运维效率；
5、实现大数据基础架构平台的自动化运维。
任职资格
1、专业：本科以上学历，计算机相关专业；
2、工作经验：具有3年以上大数据开发经验，有电商行业经验者优先，
3、知识能力：熟悉Java,Linux,Python；熟悉Python爬虫技术；熟悉Hadoop,Storm,Spark大数据处理系统的开发,搭建及部署；熟练地处理数据模型、数据ETL以及存储管理；熟悉HDFS/Hive/MapReduce/Kylin/HBase，能独自进行Mapreduce程序开发者优先；了解分布式系统概念、架构，有大规模分布式系统设计、实现、部署等经验；
4、素质要求：较强的独立工作能力和团队协作精神及管理能力；有较好的沟通表达能力；
5.有电商行业经验者优先
职能类别：
数据库工程师/管理员
关键字：
Hadoop，Java",龙华,https://jobs.51job.com/shenzhen-lhxq/105237535.html?s=01&t=0
深圳市博阅科技股份有限公司,"
高级机器学习算法工程师","
深圳|3-4年经验|本科|招1人|08-18发布",2-2.5万/月,"岗位职责：
1、根据业务需要，运用爬虫等技术收集相关数据；
2、个性化内容推荐系统的搭建
3、文本数据的分类、挖掘、提取以及知识库的构建
4、基于线上线下的教育数据，使用机器学习算法，逐步打造一套完整的自适应学习系统
任职要求：
1、计算机、数学、统计或其他相关领域硕士或以上学历
2、有机器学习、数据挖掘或自然语言处理方面相关项目经验
3、熟悉常用的数据结构和算法
4、有扎实的编程基础，熟悉python者优先
5、能够独立解决较复杂的问题
6、良好的团队合作精神，敢于接受挑战，追求卓越
职能类别：
其他",深圳市南山区科技园中区科苑路15号科兴科学园C栋3单元4楼,https://jobs.51job.com/shenzhen/96773396.html?s=01&t=0
富士康科技集团人资总处,"
数据处理开发工程师","
深圳|1年经验|大专|招10人|08-18发布",6-8千/月,"1、熟Javascript，HTML5，jQuery/Bootstrap/D3 前端框架应用开发
2、熟Python/Scrapy 爬虫程序开发
3、熟PHP/C# .Net 网页应用开发
4、具数据库基本观念职能类别：
数据库工程师/管理员
软件工程师
关键字：
数据处理
数据分析
前端开发
Python
.net
工程师",深圳市龙华新区东环二路2号富士康南二门人才招募中心,https://jobs.51job.com/shenzhen/95278640.html?s=01&t=0
普塔拉科技（深圳）有限公司,"
数据分析师","
深圳-南山区|3-4年经验|本科|招1人|08-18发布",1.5-3万/月,"职位描述：
1、
负责大数据项目的需求调研、数据分析、商业分析及数据挖掘建模等工作；
 
2、 
根据业务需求，制定相关大数据项目的实施策略，实现从数据中提取商业价值并撰写分析报告；
3、 
根据业务场景，海量数据进行预处理、特征提取、数据分析和数据挖掘等工作并针对数据定义标签；
4、 
负责数据挖掘和数据分析领域的模型以及算法开发以及优化；
5、 
负责数据分析结果的展现、应用、评价、迭代等闭环流程；
6、 
配合售前工作或产品研发团队将分析结果落地实施。
岗位要求：
 
1、 
数学、统计学本科以上学历，硕士学历优先考虑；
2、 3
年以上行业数据分析、数据挖掘及数据建模工作经验；有大数据实际经验者优先；
3、 
熟悉机器学习、深度学习等数据挖掘技术优先，使用过主流的开源工具；
4、 
熟悉业务和数据建模方法以及常用的数据建模和分析工具及数据可视化工具；
 
5、 
熟悉常用数据挖掘和机器学习算法，如时间序列、逻辑回归、分类、聚类、随机森林、神经网络等，有算法优化和分布式实现经验者优先；
 
6、 
工作踏实，勤奋，具有良好的逻辑分析能力，良好的沟通能力和团队合作精神；
 
7、 
逻辑思维能力好，具有较强的发现问题、分析问题和解决问题的能力；
8、 
对数据库了解，精通
SQL
、
SSRS
，
Echarts
等相关报表工具，能熟练编写存储过程；
 
9、 
熟悉
C#
、
JAVA
、
Python
其一或者多个开发语言；
 
10、 
有大数据开发经验优先（如
Hadoop/Hive/HBase/Spark/Kafka/Storm/Flume
等）；
 
11、 
有爬虫经验者优先。
福利：
1、员工可享受所有国家法定假日、年假、带薪假期（病假、产假、陪产假等），其中年假8天，带薪病假8天；
2、公司提供节日福利（奖金及礼品福利）、生日关怀（定期组织员工生日会）、人文关爱（可享受每年员工体检1次）；
3、提供极具竞争力的薪酬体系，每年1-2次调薪，根据个人绩效评定晋升和加薪；
4、年终奖金丰厚，以年底双薪为基础，公司将按照个人表现和公司业绩会相应增加一个月或数个月工资奖金；
5、公司不定期组织员工聚餐、省内省外及国外旅游，同时定期组织有益于身心健康的户外运动；
6、入职即购买五险一金；
7、工作时间：周一-周五：9:00-18:00；
8、公司为员工职业规划提供多维度的发展、晋升通道，提供良好的内训以及外训机会，具备广阔的个人发展空间；
9、立足于高端商业地产领域的业务，我们致力于商业地产领域的技术创新和发展，我们有非常开放的团队环境，对于拥有好奇心和创造力，想象力的人，欢迎加入我们。
职能类别：
数据库工程师/管理员
其他",华润置地大厦E座5层,https://jobs.51job.com/shenzhen-nsq/105748285.html?s=01&t=0
vivo智能手机（维沃移动通信有限公司）,"
资深搜索算法工程师","
深圳-宝安区|3-4年经验|本科|招若干人|08-18发布",2.5-3万/月,"岗位职责： 1、负责搜索引擎中包括召回、排序、语义理解等模块的算法设计与落地实现，建立增长目标并持续优化提升； 2、研究爬虫、索引、检索、排序等相关技术并持续提升搜索引擎的召回率和准确率，为业务发展提供强力支撑； 3、参与产品分析和规划，完善并优化开发过程。
任职要求： 1、本科及以上学历，计算机、数学及统计相关专业毕业，有3年或以上搜索引擎或信息检索相关的算法经验； 2、精通Java/c++/python中至少一门编程语言及面向对象分析设计方法； 3、掌握搜索引擎工作原理及常用算法； 4、掌握机器学习、自然语言处理、聚类分类和相似度计算等相关方法及其实现； 5、熟练使用Tensorflow及Spark等进行数据分析和挖掘； 6、良好的理解与表达能力，优秀的团队合作和自我驱动能力。
职能类别：
算法工程师",创业一路1004号壹方中心,https://jobs.51job.com/shenzhen-baq/105799889.html?s=01&t=0
深圳布谷鸟信息科技有限公司,"
Python开发工程师","
深圳-南山区|3-4年经验|本科|招1人|06-20发布",1-2万/月,"【岗位职责】
1.电商平台内容爬取功能编写；
2.参与/负责架构设计与开发，设计爬虫策略和防屏蔽规则，提升网页抓取的效率和质量；
【岗位要求】
1.计算机相关专业本科以上学历，精通Python语言，3年爬虫经验；
2.能够爬取国内外主要电商网站，能够绕过对方的反爬体系，爬取效率十万级/日以上方案制定；
3.熟悉linux平台开发，精通信息抓取和整合技术；
4.熟悉Mysql，redis，mongdb三者至少之一，有过数据库调优和海量数据存储经验者优先；
5.掌握多种解析工具Jsoup、Xpath、Beautifulsoup、htmlparser、正则，有Nutch，Heritrix，jsoup抓取经验或者分布式抓取经验者优先；
上班大小周制
职能类别：
脚本开发工程师
关键字：
python
爬虫",深圳动漫园1-2栋7楼（整层）,https://jobs.51job.com/shenzhen-nsq/98442678.html?s=01&t=0
深圳尚锋科技有限公司,"
Python开发工程师","
深圳-龙华新区|无工作经验|招若干人|06-24发布",0.8-1.5万/月,"岗位职责：
1. 负责web数据采集相关的开发，熟悉web数据的抓取、解析等开发工作，有一定数据清洗和分析基础；
2. 负责解决爬取过程中的各种反爬问题；
3. 为公司业务提供必要的数据支持，在工作中不断研究、探索、应用新技术；
4. 根据工作需求，配合其他部门完成相关工作及上级交办的其他任务。
任职要求：
1. 大专及以上学历，计算机、软件等相关专业；
2. 一年以上Python开发经验，熟悉网络爬虫或数据处理和分析相关的开发；
3. 精通python，scrapy，pyspider，Selenium 等框架，熟悉多线程网页抓取原理及技术，熟悉基于Cookie的网站登录原理，熟悉使用正则表达式，熟悉HTTP传输协议，能模拟各类操作进行数据的爬取；
4. 具备信息检索、自然语言处理、web挖掘等搜索引擎相关知识，了解数据清洗和分析相关的工具，了解大数据分析；
5. 能承受一定的工作压力，具备较强的分析问题和解决问题能力，具备较强的沟通能力、领悟力和学习能力。
薪资待遇：
1. 薪酬：底薪+绩效奖金+年终奖金，底薪面议；
2. 工作时间：7.5小时/天（上午9:00-12:00，下午13:30-18:00）,大小周制；
3. 购买五险一金；
4. 享受国家法定假期及带薪年假、婚假、产假等；
5. 其他福利：午餐补贴、节日福利、员工活动、下午茶、时令水果、新鲜饮品、员工旅游等；
6. 干净整洁的办公环境，和谐轻松的办公氛围，倡导快乐工作，劳逸结合。
职能类别：
软件工程师
关键字：
python
软件工程师
爬虫",龙观东路57号尚美时代大厦9楼908,https://jobs.51job.com/shenzhen-lhxq/103636761.html?s=01&t=0
深圳市三只小熊科技有限公司,"
爬虫高级工程师","
深圳-南山区|3-4年经验|本科|招若干人|06-27发布",1.5-3万/月,"岗位职责：
1、负责公司爬虫引擎核心功能开发及优化；
2、负责目标站点的结构与URL特点分析，网页信息抽取算法的研究和优化，和数据清洗等研发和优化工作；
3、帮助团队攻克各种高并发、数据隔离、系统解耦等方面的技术难关，保障和提升海量应用的性能；
4、分析爬虫系统瓶颈，设计实现相应策略和算法，提升爬虫的抓取效率和质量；
5、持续的创新和优化能力，提升产品整体质量，改善用户体验。
岗位要求：
1、3年以上垂直搜索爬虫，分布式网络爬虫开发经验，至少独立负责过1个完整爬虫项目；
2、 熟练使用正则表达式、xpath解析数据、搜索策略、算法、数据聚类、重组技术，熟悉反爬虫、验证码识别；
3、 抓取策略熟悉(1、深度优先遍历策略 2、宽度优先遍历策略 3、反向链接数策略 4、Partial PageRank策略 5、OPIC策略策略 6、大站优先策略)；
4、至少精通一门编程语言（JAVA/Python等），精通linux系统，熟悉mysql，熟练使用fiddler、wireshark等开发工具；
5、 善于总结，主动学习新技术，直面困难敢于承担责任，有较强的沟通的能力和理解能力，有较强的抗压能力；
6、有海量互联网系统、高并发高可用系统设计及开发经验者优先；具有自然语言处理、机器学习背景优先职能类别：
数据库工程师/管理员
关键字：
资深
高级
爬虫
python
搜索
Java",深南大道9996号松日鼎盛20层 未来游戏,https://jobs.51job.com/shenzhen-nsq/94236975.html?s=01&t=0
